,Type,Skin,Rating,Reviews,Product
12350,Eye Moisturizer,dark spots,4.4,161,Eye Do All Things Brightening Eye Gel - Bliss
12351,Eye Moisturizer,texture,4.4,161,Eye Do All Things Brightening Eye Gel - Bliss
12352,Sunscreen,age,4.7,3255,Foto Ultra ISDIN Age Repair Fusion Water SPF 50 - ISDIN
12353,Sunscreen,brightening,4.7,3255,Foto Ultra ISDIN Age Repair Fusion Water SPF 50 - ISDIN
12354,Sunscreen,large pores,4.7,3255,Foto Ultra ISDIN Age Repair Fusion Water SPF 50 - ISDIN
12355,Sunscreen,scar healing,4.7,3255,Foto Ultra ISDIN Age Repair Fusion Water SPF 50 - ISDIN
12356,Sunscreen,dark spots,4.7,3255,Foto Ultra ISDIN Age Repair Fusion Water SPF 50 - ISDIN
12357,Sunscreen,texture,4.7,3255,Foto Ultra ISDIN Age Repair Fusion Water SPF 50 - ISDIN
12358,Face Cleanser,age,4.5,81290,The Clean Truth™ Foaming Cleanser - Olehenriksen
12359,Face Cleanser,brightening,4.5,81290,The Clean Truth™ Foaming Cleanser - Olehenriksen
12360,Face Cleanser,large pores,4.5,81290,The Clean Truth™ Foaming Cleanser - Olehenriksen
12361,Face Cleanser,sensitive,4.5,81290,The Clean Truth™ Foaming Cleanser - Olehenriksen
12362,Face Cleanser,dark spots,4.5,81290,The Clean Truth™ Foaming Cleanser - Olehenriksen
12363,Face Cleanser,texture,4.5,81290,The Clean Truth™ Foaming Cleanser - Olehenriksen
12364,General Moisturizer,age,4.3,104,Rosehip & Lemongrass Repair Balm - Eminence Organics
12365,General Moisturizer,brightening,4.3,104,Rosehip & Lemongrass Repair Balm - Eminence Organics
12366,General Moisturizer,sensitive,4.3,104,Rosehip & Lemongrass Repair Balm - Eminence Organics
12367,General Moisturizer,dark spots,4.3,104,Rosehip & Lemongrass Repair Balm - Eminence Organics
12368,General Moisturizer,texture,4.3,104,Rosehip & Lemongrass Repair Balm - Eminence Organics
12369,General Moisturizer,age,4.3,246,Glow Baby VitaGlow Face Lotion - Pacifica
12370,General Moisturizer,brightening,4.3,246,Glow Baby VitaGlow Face Lotion - Pacifica
12371,General Moisturizer,scar healing,4.3,246,Glow Baby VitaGlow Face Lotion - Pacifica
12372,General Moisturizer,sensitive,4.3,246,Glow Baby VitaGlow Face Lotion - Pacifica
12373,General Moisturizer,dark spots,4.3,246,Glow Baby VitaGlow Face Lotion - Pacifica
12374,General Moisturizer,texture,4.3,246,Glow Baby VitaGlow Face Lotion - Pacifica
12375,General Moisturizer,age,4.4,4395,Shirojyun Premium Deep Whitening Cream (2021 Formulation) - Hada Labo
12376,General Moisturizer,brightening,4.4,4395,Shirojyun Premium Deep Whitening Cream (2021 Formulation) - Hada Labo
12377,General Moisturizer,scar healing,4.4,4395,Shirojyun Premium Deep Whitening Cream (2021 Formulation) - Hada Labo
12378,General Moisturizer,dark spots,4.4,4395,Shirojyun Premium Deep Whitening Cream (2021 Formulation) - Hada Labo
12379,General Moisturizer,texture,4.4,4395,Shirojyun Premium Deep Whitening Cream (2021 Formulation) - Hada Labo
12380,Toner,age,4.3,136164,Ultra Glow Toner with Vitamins C + E - Sephora Collection
12381,Toner,brightening,4.3,136164,Ultra Glow Toner with Vitamins C + E - Sephora Collection
12382,Toner,large pores,4.3,136164,Ultra Glow Toner with Vitamins C + E - Sephora Collection
12383,Toner,scar healing,4.3,136164,Ultra Glow Toner with Vitamins C + E - Sephora Collection
12384,Toner,dark spots,4.3,136164,Ultra Glow Toner with Vitamins C + E - Sephora Collection
12385,Toner,texture,4.3,136164,Ultra Glow Toner with Vitamins C + E - Sephora Collection
12386,Serum,age,4.6,151,"Repairwear Laser Focus™ Smooths, Restores, Corrects Face Serum - Clinique"
12387,Serum,brightening,4.6,151,"Repairwear Laser Focus™ Smooths, Restores, Corrects Face Serum - Clinique"
12388,Serum,large pores,4.6,151,"Repairwear Laser Focus™ Smooths, Restores, Corrects Face Serum - Clinique"
12389,Serum,dark spots,4.6,151,"Repairwear Laser Focus™ Smooths, Restores, Corrects Face Serum - Clinique"
12390,Serum,texture,4.6,151,"Repairwear Laser Focus™ Smooths, Restores, Corrects Face Serum - Clinique"
12391,Eye Moisturizer,age,4.0,1015,Depuff + C Eye Cream - Honest Beauty
12392,Eye Moisturizer,brightening,4.0,1015,Depuff + C Eye Cream - Honest Beauty
12393,Eye Moisturizer,large pores,4.0,1015,Depuff + C Eye Cream - Honest Beauty
12394,Eye Moisturizer,dark spots,4.0,1015,Depuff + C Eye Cream - Honest Beauty
12395,Eye Moisturizer,texture,4.0,1015,Depuff + C Eye Cream - Honest Beauty
12396,General Moisturizer,age,4.6,1133,UltraCalming Barrier Repair - Dermalogica
12397,General Moisturizer,brightening,4.6,1133,UltraCalming Barrier Repair - Dermalogica
12398,General Moisturizer,scar healing,4.6,1133,UltraCalming Barrier Repair - Dermalogica
12399,General Moisturizer,sensitive,4.6,1133,UltraCalming Barrier Repair - Dermalogica
12400,General Moisturizer,dark spots,4.6,1133,UltraCalming Barrier Repair - Dermalogica
12401,General Moisturizer,texture,4.6,1133,UltraCalming Barrier Repair - Dermalogica
12402,General Moisturizer,age,4.7,21822,Ultimate Eczema Relief Lotion Fragrance Free - Gold Bond
12403,General Moisturizer,brightening,4.7,21822,Ultimate Eczema Relief Lotion Fragrance Free - Gold Bond
12404,General Moisturizer,sensitive,4.7,21822,Ultimate Eczema Relief Lotion Fragrance Free - Gold Bond
12405,General Moisturizer,dark spots,4.7,21822,Ultimate Eczema Relief Lotion Fragrance Free - Gold Bond
12406,General Moisturizer,texture,4.7,21822,Ultimate Eczema Relief Lotion Fragrance Free - Gold Bond
12407,Face Cleanser,age,4.7,5098,Mixed Greens Nutrient-Rich Cleanser Naked - Naturium Skincare
12408,Face Cleanser,brightening,4.7,5098,Mixed Greens Nutrient-Rich Cleanser Naked - Naturium Skincare
12409,Face Cleanser,large pores,4.7,5098,Mixed Greens Nutrient-Rich Cleanser Naked - Naturium Skincare
12410,Face Cleanser,sensitive,4.7,5098,Mixed Greens Nutrient-Rich Cleanser Naked - Naturium Skincare
12411,Face Cleanser,dark spots,4.7,5098,Mixed Greens Nutrient-Rich Cleanser Naked - Naturium Skincare
12412,Face Cleanser,texture,4.7,5098,Mixed Greens Nutrient-Rich Cleanser Naked - Naturium Skincare
12413,Eye Moisturizer,age,4.3,1693,Ocuwake Eye Cream EYE1 - FaceTheory
12414,Eye Moisturizer,brightening,4.3,1693,Ocuwake Eye Cream EYE1 - FaceTheory
12415,Eye Moisturizer,large pores,4.3,1693,Ocuwake Eye Cream EYE1 - FaceTheory
12416,Eye Moisturizer,scar healing,4.3,1693,Ocuwake Eye Cream EYE1 - FaceTheory
12417,Eye Moisturizer,sensitive,4.3,1693,Ocuwake Eye Cream EYE1 - FaceTheory
12418,Eye Moisturizer,dark spots,4.3,1693,Ocuwake Eye Cream EYE1 - FaceTheory
12419,Eye Moisturizer,texture,4.3,1693,Ocuwake Eye Cream EYE1 - FaceTheory
12420,Face Cleanser,age,4.5,81290,Sunapee Sacred C Powder Wash - HoliFrog
12421,Face Cleanser,scar healing,4.5,81290,Sunapee Sacred C Powder Wash - HoliFrog
12422,Face Cleanser,sensitive,4.5,81290,Sunapee Sacred C Powder Wash - HoliFrog
12423,Face Cleanser,dark spots,4.5,81290,Sunapee Sacred C Powder Wash - HoliFrog
12424,Face Cleanser,texture,4.5,81290,Sunapee Sacred C Powder Wash - HoliFrog
12425,Serum,age,4.5,836,Cornflower Recovery Serum - Eminence Organics
12426,Serum,brightening,4.5,836,Cornflower Recovery Serum - Eminence Organics
12427,Serum,sensitive,4.5,836,Cornflower Recovery Serum - Eminence Organics
12428,Serum,dark spots,4.5,836,Cornflower Recovery Serum - Eminence Organics
12429,Serum,texture,4.5,836,Cornflower Recovery Serum - Eminence Organics
12430,Toner,age,4.0,49,VITAL C Hydrating Facial Mist - IMAGE skincare
12431,Toner,brightening,4.0,49,VITAL C Hydrating Facial Mist - IMAGE skincare
12432,Toner,large pores,4.0,49,VITAL C Hydrating Facial Mist - IMAGE skincare
12433,Toner,dark spots,4.0,49,VITAL C Hydrating Facial Mist - IMAGE skincare
12434,Toner,texture,4.0,49,VITAL C Hydrating Facial Mist - IMAGE skincare
12435,Sunscreen,age,4.7,11611,"UV Elements Broad-Spectrum SPF 44 - EltaMD, Inc"
12436,Sunscreen,brightening,4.7,11611,"UV Elements Broad-Spectrum SPF 44 - EltaMD, Inc"
12437,Sunscreen,large pores,4.7,11611,"UV Elements Broad-Spectrum SPF 44 - EltaMD, Inc"
12438,Sunscreen,scar healing,4.7,11611,"UV Elements Broad-Spectrum SPF 44 - EltaMD, Inc"
12439,Sunscreen,dark spots,4.7,11611,"UV Elements Broad-Spectrum SPF 44 - EltaMD, Inc"
12440,Sunscreen,texture,4.7,11611,"UV Elements Broad-Spectrum SPF 44 - EltaMD, Inc"
12441,Serum,age,4.6,7102,Pineapple-C Brightening Serum - Glow Recipe
12442,Serum,brightening,4.6,7102,Pineapple-C Brightening Serum - Glow Recipe
12443,Serum,large pores,4.6,7102,Pineapple-C Brightening Serum - Glow Recipe
12444,Serum,sensitive,4.6,7102,Pineapple-C Brightening Serum - Glow Recipe
12445,Serum,dark spots,4.6,7102,Pineapple-C Brightening Serum - Glow Recipe
12446,Serum,texture,4.6,7102,Pineapple-C Brightening Serum - Glow Recipe
12447,Serum,age,4.3,136164,Solução Vitamina C - Simple Organic
12448,Serum,brightening,4.3,136164,Solução Vitamina C - Simple Organic
12449,Serum,large pores,4.3,136164,Solução Vitamina C - Simple Organic
12450,Serum,dark spots,4.3,136164,Solução Vitamina C - Simple Organic
12451,Serum,texture,4.3,136164,Solução Vitamina C - Simple Organic
12452,General Moisturizer,age,3.9,3,C5 Super Boost Moisturizer - Paula's Choice
12453,General Moisturizer,brightening,3.9,3,C5 Super Boost Moisturizer - Paula's Choice
12454,General Moisturizer,large pores,3.9,3,C5 Super Boost Moisturizer - Paula's Choice
12455,General Moisturizer,dark spots,3.9,3,C5 Super Boost Moisturizer - Paula's Choice
12456,General Moisturizer,texture,3.9,3,C5 Super Boost Moisturizer - Paula's Choice
12457,Face Cleanser,age,4.6,24522,Sensitive Balancing Cleansing Foam - Isntree
12458,Face Cleanser,brightening,4.6,24522,Sensitive Balancing Cleansing Foam - Isntree
12459,Face Cleanser,sensitive,4.6,24522,Sensitive Balancing Cleansing Foam - Isntree
12460,Face Cleanser,dark spots,4.6,24522,Sensitive Balancing Cleansing Foam - Isntree
12461,Face Cleanser,texture,4.6,24522,Sensitive Balancing Cleansing Foam - Isntree
12462,Day Moisturizer,age,4.6,69840,Sensitive Day Cream SPF15 - HEMA
12463,Day Moisturizer,brightening,4.6,69840,Sensitive Day Cream SPF15 - HEMA
12464,Day Moisturizer,large pores,4.6,69840,Sensitive Day Cream SPF15 - HEMA
12465,Day Moisturizer,dark spots,4.6,69840,Sensitive Day Cream SPF15 - HEMA
12466,Day Moisturizer,texture,4.6,69840,Sensitive Day Cream SPF15 - HEMA
12467,Face Cleanser,age,4.6,17,Mixed Greens Nutrient-Rich Facial Cleanser - Naturium Skincare
12468,Face Cleanser,brightening,4.6,17,Mixed Greens Nutrient-Rich Facial Cleanser - Naturium Skincare
12469,Face Cleanser,large pores,4.6,17,Mixed Greens Nutrient-Rich Facial Cleanser - Naturium Skincare
12470,Face Cleanser,sensitive,4.6,17,Mixed Greens Nutrient-Rich Facial Cleanser - Naturium Skincare
12471,Face Cleanser,dark spots,4.6,17,Mixed Greens Nutrient-Rich Facial Cleanser - Naturium Skincare
12472,Face Cleanser,texture,4.6,17,Mixed Greens Nutrient-Rich Facial Cleanser - Naturium Skincare
12473,Serum,age,4.6,7102,Brightening Treatment Drops Triple Vitamin C Serum - Tula Skincare
12474,Serum,brightening,4.6,7102,Brightening Treatment Drops Triple Vitamin C Serum - Tula Skincare
12475,Serum,large pores,4.6,7102,Brightening Treatment Drops Triple Vitamin C Serum - Tula Skincare
12476,Serum,dark spots,4.6,7102,Brightening Treatment Drops Triple Vitamin C Serum - Tula Skincare
12477,Serum,texture,4.6,7102,Brightening Treatment Drops Triple Vitamin C Serum - Tula Skincare
12478,Day Moisturizer,age,4.6,41069,All Day Hydrator - Sephora Collection
12479,Day Moisturizer,brightening,4.6,41069,All Day Hydrator - Sephora Collection
12480,Day Moisturizer,sensitive,4.6,41069,All Day Hydrator - Sephora Collection
12481,Day Moisturizer,dark spots,4.6,41069,All Day Hydrator - Sephora Collection
12482,Day Moisturizer,texture,4.6,41069,All Day Hydrator - Sephora Collection
12483,Eye Moisturizer,age,4.5,33828,Bright & Tight Eye Cream - iNNBEAUTY PROJECT
12484,Eye Moisturizer,brightening,4.5,33828,Bright & Tight Eye Cream - iNNBEAUTY PROJECT
12485,Eye Moisturizer,large pores,4.5,33828,Bright & Tight Eye Cream - iNNBEAUTY PROJECT
12486,Eye Moisturizer,sensitive,4.5,33828,Bright & Tight Eye Cream - iNNBEAUTY PROJECT
12487,Eye Moisturizer,dark spots,4.5,33828,Bright & Tight Eye Cream - iNNBEAUTY PROJECT
12488,Eye Moisturizer,texture,4.5,33828,Bright & Tight Eye Cream - iNNBEAUTY PROJECT
12489,General Moisturizer,age,4.7,1761,Facial Moisturizer - SLMD
12490,General Moisturizer,brightening,4.7,1761,Facial Moisturizer - SLMD
12491,General Moisturizer,sensitive,4.7,1761,Facial Moisturizer - SLMD
12492,General Moisturizer,dark spots,4.7,1761,Facial Moisturizer - SLMD
12493,General Moisturizer,texture,4.7,1761,Facial Moisturizer - SLMD
12494,Eye Moisturizer,age,4.4,695,Glow Baby Eye Bright Cream - Pacifica
12495,Eye Moisturizer,brightening,4.4,695,Glow Baby Eye Bright Cream - Pacifica
12496,Eye Moisturizer,large pores,4.4,695,Glow Baby Eye Bright Cream - Pacifica
12497,Eye Moisturizer,dark spots,4.4,695,Glow Baby Eye Bright Cream - Pacifica
12498,Eye Moisturizer,texture,4.4,695,Glow Baby Eye Bright Cream - Pacifica
12499,Facial Treatment,age,4.6,1820,AtopiControl Balm - Eucerin
12500,Facial Treatment,brightening,4.6,1820,AtopiControl Balm - Eucerin
12501,Facial Treatment,large pores,4.6,1820,AtopiControl Balm - Eucerin
12502,Facial Treatment,scar healing,4.6,1820,AtopiControl Balm - Eucerin
12503,Facial Treatment,sensitive,4.6,1820,AtopiControl Balm - Eucerin
12504,Facial Treatment,dark spots,4.6,1820,AtopiControl Balm - Eucerin
12505,Facial Treatment,texture,4.6,1820,AtopiControl Balm - Eucerin
12506,Serum,age,4.3,136164,Vinergetic C+ Vitamin C Energy Serum - Caudalie
12507,Serum,brightening,4.3,136164,Vinergetic C+ Vitamin C Energy Serum - Caudalie
12508,Serum,large pores,4.3,136164,Vinergetic C+ Vitamin C Energy Serum - Caudalie
12509,Serum,dark spots,4.3,136164,Vinergetic C+ Vitamin C Energy Serum - Caudalie
12510,Serum,texture,4.3,136164,Vinergetic C+ Vitamin C Energy Serum - Caudalie
12511,Eye Moisturizer,age,4.7,48451,Q10 Anti-Falten Augencreme - Balea
12512,Eye Moisturizer,brightening,4.7,48451,Q10 Anti-Falten Augencreme - Balea
12513,Eye Moisturizer,scar healing,4.7,48451,Q10 Anti-Falten Augencreme - Balea
12514,Eye Moisturizer,sensitive,4.7,48451,Q10 Anti-Falten Augencreme - Balea
12515,Eye Moisturizer,dark spots,4.7,48451,Q10 Anti-Falten Augencreme - Balea
12516,Eye Moisturizer,texture,4.7,48451,Q10 Anti-Falten Augencreme - Balea
12517,Sunscreen,age,4.7,3255,Fusion Water Urban SPF 30 - ISDIN
12518,Sunscreen,brightening,4.7,3255,Fusion Water Urban SPF 30 - ISDIN
12519,Sunscreen,large pores,4.7,3255,Fusion Water Urban SPF 30 - ISDIN
12520,Sunscreen,scar healing,4.7,3255,Fusion Water Urban SPF 30 - ISDIN
12521,Sunscreen,dark spots,4.7,3255,Fusion Water Urban SPF 30 - ISDIN
12522,Sunscreen,texture,4.7,3255,Fusion Water Urban SPF 30 - ISDIN
12523,Serum,age,4.5,513,Iluma Intense Brightening Serum - IMAGE skincare
12524,Serum,brightening,4.5,513,Iluma Intense Brightening Serum - IMAGE skincare
12525,Serum,large pores,4.5,513,Iluma Intense Brightening Serum - IMAGE skincare
12526,Serum,scar healing,4.5,513,Iluma Intense Brightening Serum - IMAGE skincare
12527,Serum,dark spots,4.5,513,Iluma Intense Brightening Serum - IMAGE skincare
12528,Serum,texture,4.5,513,Iluma Intense Brightening Serum - IMAGE skincare
12529,General Moisturizer,age,4.6,1383,C.E.O Vitamin C Rich Hydration Cream - Sunday Riley
12530,General Moisturizer,brightening,4.6,1383,C.E.O Vitamin C Rich Hydration Cream - Sunday Riley
12531,General Moisturizer,large pores,4.6,1383,C.E.O Vitamin C Rich Hydration Cream - Sunday Riley
12532,General Moisturizer,sensitive,4.6,1383,C.E.O Vitamin C Rich Hydration Cream - Sunday Riley
12533,General Moisturizer,dark spots,4.6,1383,C.E.O Vitamin C Rich Hydration Cream - Sunday Riley
12534,General Moisturizer,texture,4.6,1383,C.E.O Vitamin C Rich Hydration Cream - Sunday Riley
12535,Sunscreen,age,4.7,3255,Fusion Water Color Sunscreen SPF50 - ISDIN
12536,Sunscreen,brightening,4.7,3255,Fusion Water Color Sunscreen SPF50 - ISDIN
12537,Sunscreen,large pores,4.7,3255,Fusion Water Color Sunscreen SPF50 - ISDIN
12538,Sunscreen,scar healing,4.7,3255,Fusion Water Color Sunscreen SPF50 - ISDIN
12539,Sunscreen,dark spots,4.7,3255,Fusion Water Color Sunscreen SPF50 - ISDIN
12540,Sunscreen,texture,4.7,3255,Fusion Water Color Sunscreen SPF50 - ISDIN
12541,General Moisturizer,age,4.6,767,Cactus Water Moisturizer - boscia
12542,General Moisturizer,brightening,4.6,767,Cactus Water Moisturizer - boscia
12543,General Moisturizer,large pores,4.6,767,Cactus Water Moisturizer - boscia
12544,General Moisturizer,dark spots,4.6,767,Cactus Water Moisturizer - boscia
12545,General Moisturizer,texture,4.6,767,Cactus Water Moisturizer - boscia
12546,General Moisturizer,age,4.7,88102,Ceramides Moisture Lotion - Revolution Beauty
12547,General Moisturizer,brightening,4.7,88102,Ceramides Moisture Lotion - Revolution Beauty
12548,General Moisturizer,large pores,4.7,88102,Ceramides Moisture Lotion - Revolution Beauty
12549,General Moisturizer,dark spots,4.7,88102,Ceramides Moisture Lotion - Revolution Beauty
12550,General Moisturizer,texture,4.7,88102,Ceramides Moisture Lotion - Revolution Beauty
12551,Face Cleanser,age,4.6,3141,Sea Foam Complete Face Wash - Pacifica
12552,Face Cleanser,brightening,4.6,3141,Sea Foam Complete Face Wash - Pacifica
12553,Face Cleanser,large pores,4.6,3141,Sea Foam Complete Face Wash - Pacifica
12554,Face Cleanser,sensitive,4.6,3141,Sea Foam Complete Face Wash - Pacifica
12555,Face Cleanser,dark spots,4.6,3141,Sea Foam Complete Face Wash - Pacifica
12556,Face Cleanser,texture,4.6,3141,Sea Foam Complete Face Wash - Pacifica
12557,Facial Treatment,age,4.3,225,FAB Pharma Arnica Relief & Rescue Mask - First Aid Beauty
12558,Facial Treatment,brightening,4.3,225,FAB Pharma Arnica Relief & Rescue Mask - First Aid Beauty
12559,Facial Treatment,large pores,4.3,225,FAB Pharma Arnica Relief & Rescue Mask - First Aid Beauty
12560,Facial Treatment,sensitive,4.3,225,FAB Pharma Arnica Relief & Rescue Mask - First Aid Beauty
12561,Facial Treatment,dark spots,4.3,225,FAB Pharma Arnica Relief & Rescue Mask - First Aid Beauty
12562,Facial Treatment,texture,4.3,225,FAB Pharma Arnica Relief & Rescue Mask - First Aid Beauty
12563,Face Cleanser,age,4.3,167,Sensitive Balancing Bubble Foam - Isntree
12564,Face Cleanser,brightening,4.3,167,Sensitive Balancing Bubble Foam - Isntree
12565,Face Cleanser,sensitive,4.3,167,Sensitive Balancing Bubble Foam - Isntree
12566,Face Cleanser,dark spots,4.3,167,Sensitive Balancing Bubble Foam - Isntree
12567,Face Cleanser,texture,4.3,167,Sensitive Balancing Bubble Foam - Isntree
12568,Face Cleanser,age,4.6,10603,Refreshingly Clear Facial Wash - Neutrogena
12569,Face Cleanser,brightening,4.6,10603,Refreshingly Clear Facial Wash - Neutrogena
12570,Face Cleanser,large pores,4.6,10603,Refreshingly Clear Facial Wash - Neutrogena
12571,Face Cleanser,dark spots,4.6,10603,Refreshingly Clear Facial Wash - Neutrogena
12572,Face Cleanser,texture,4.6,10603,Refreshingly Clear Facial Wash - Neutrogena
12573,General Moisturizer,age,4.6,11561,AtoControl Face Care Cream - Eucerin
12574,General Moisturizer,brightening,4.6,11561,AtoControl Face Care Cream - Eucerin
12575,General Moisturizer,large pores,4.6,11561,AtoControl Face Care Cream - Eucerin
12576,General Moisturizer,scar healing,4.6,11561,AtoControl Face Care Cream - Eucerin
12577,General Moisturizer,sensitive,4.6,11561,AtoControl Face Care Cream - Eucerin
12578,General Moisturizer,dark spots,4.6,11561,AtoControl Face Care Cream - Eucerin
12579,General Moisturizer,texture,4.6,11561,AtoControl Face Care Cream - Eucerin
12580,General Moisturizer,age,4.6,4919,Squalane + Vitamin C Rose Moisturizer - Biossance
12581,General Moisturizer,brightening,4.6,4919,Squalane + Vitamin C Rose Moisturizer - Biossance
12582,General Moisturizer,large pores,4.6,4919,Squalane + Vitamin C Rose Moisturizer - Biossance
12583,General Moisturizer,dark spots,4.6,4919,Squalane + Vitamin C Rose Moisturizer - Biossance
12584,General Moisturizer,texture,4.6,4919,Squalane + Vitamin C Rose Moisturizer - Biossance
12585,Toner,age,4.5,935,Men Expert Hydra Power Water Lotion - L'Oreal
12586,Toner,brightening,4.5,935,Men Expert Hydra Power Water Lotion - L'Oreal
12587,Toner,large pores,4.5,935,Men Expert Hydra Power Water Lotion - L'Oreal
12588,Toner,dark spots,4.5,935,Men Expert Hydra Power Water Lotion - L'Oreal
12589,Toner,texture,4.5,935,Men Expert Hydra Power Water Lotion - L'Oreal
12590,Sunscreen,age,4.5,2782,Prevention+ Daily Ultimate Protection Moisturizer SPF 50 - IMAGE skincare
12591,Sunscreen,brightening,4.5,2782,Prevention+ Daily Ultimate Protection Moisturizer SPF 50 - IMAGE skincare
12592,Sunscreen,large pores,4.5,2782,Prevention+ Daily Ultimate Protection Moisturizer SPF 50 - IMAGE skincare
12593,Sunscreen,sensitive,4.5,2782,Prevention+ Daily Ultimate Protection Moisturizer SPF 50 - IMAGE skincare
12594,Sunscreen,dark spots,4.5,2782,Prevention+ Daily Ultimate Protection Moisturizer SPF 50 - IMAGE skincare
12595,Sunscreen,texture,4.5,2782,Prevention+ Daily Ultimate Protection Moisturizer SPF 50 - IMAGE skincare
12596,General Moisturizer,age,4.6,1726,A-Oxitive Antioxidant Water Cream - Avène
12597,General Moisturizer,brightening,4.6,1726,A-Oxitive Antioxidant Water Cream - Avène
12598,General Moisturizer,large pores,4.6,1726,A-Oxitive Antioxidant Water Cream - Avène
12599,General Moisturizer,scar healing,4.6,1726,A-Oxitive Antioxidant Water Cream - Avène
12600,General Moisturizer,dark spots,4.6,1726,A-Oxitive Antioxidant Water Cream - Avène
12601,General Moisturizer,texture,4.6,1726,A-Oxitive Antioxidant Water Cream - Avène
12602,Sunscreen,age,4.7,1761,SPF 30 Oil-Free Moisturizer - Juice Beauty
12603,Sunscreen,brightening,4.7,1761,SPF 30 Oil-Free Moisturizer - Juice Beauty
12604,Sunscreen,sensitive,4.7,1761,SPF 30 Oil-Free Moisturizer - Juice Beauty
12605,Sunscreen,dark spots,4.7,1761,SPF 30 Oil-Free Moisturizer - Juice Beauty
12606,Sunscreen,texture,4.7,1761,SPF 30 Oil-Free Moisturizer - Juice Beauty
12607,General Moisturizer,age,4.3,974,Skin De-Stress Calming CBD Moisturizer - Derma E
12608,General Moisturizer,brightening,4.3,974,Skin De-Stress Calming CBD Moisturizer - Derma E
12609,General Moisturizer,sensitive,4.3,974,Skin De-Stress Calming CBD Moisturizer - Derma E
12610,General Moisturizer,dark spots,4.3,974,Skin De-Stress Calming CBD Moisturizer - Derma E
12611,General Moisturizer,texture,4.3,974,Skin De-Stress Calming CBD Moisturizer - Derma E
12612,General Moisturizer,age,4.6,4919,Black Pine Bounce Firming Moisturizer - KORRES
12613,General Moisturizer,brightening,4.6,4919,Black Pine Bounce Firming Moisturizer - KORRES
12614,General Moisturizer,large pores,4.6,4919,Black Pine Bounce Firming Moisturizer - KORRES
12615,General Moisturizer,scar healing,4.6,4919,Black Pine Bounce Firming Moisturizer - KORRES
12616,General Moisturizer,sensitive,4.6,4919,Black Pine Bounce Firming Moisturizer - KORRES
12617,General Moisturizer,dark spots,4.6,4919,Black Pine Bounce Firming Moisturizer - KORRES
12618,General Moisturizer,texture,4.6,4919,Black Pine Bounce Firming Moisturizer - KORRES
12619,Serum,age,5.0,3,Golden Booster Amla Berry Vitamin C Brightening Serum - Beekman 1802
12620,Serum,brightening,5.0,3,Golden Booster Amla Berry Vitamin C Brightening Serum - Beekman 1802
12621,Serum,large pores,5.0,3,Golden Booster Amla Berry Vitamin C Brightening Serum - Beekman 1802
12622,Serum,dark spots,5.0,3,Golden Booster Amla Berry Vitamin C Brightening Serum - Beekman 1802
12623,Serum,texture,5.0,3,Golden Booster Amla Berry Vitamin C Brightening Serum - Beekman 1802
12624,General Moisturizer,age,4.6,69840,Aventhra Moisturiser M2 - FaceTheory
12625,General Moisturizer,brightening,4.6,69840,Aventhra Moisturiser M2 - FaceTheory
12626,General Moisturizer,large pores,4.6,69840,Aventhra Moisturiser M2 - FaceTheory
12627,General Moisturizer,sensitive,4.6,69840,Aventhra Moisturiser M2 - FaceTheory
12628,General Moisturizer,dark spots,4.6,69840,Aventhra Moisturiser M2 - FaceTheory
12629,General Moisturizer,texture,4.6,69840,Aventhra Moisturiser M2 - FaceTheory
12630,Serum,age,4.6,1989,Nordic C Glow Refresh Hydrating Mist - Lumene
12631,Serum,brightening,4.6,1989,Nordic C Glow Refresh Hydrating Mist - Lumene
12632,Serum,large pores,4.6,1989,Nordic C Glow Refresh Hydrating Mist - Lumene
12633,Serum,dark spots,4.6,1989,Nordic C Glow Refresh Hydrating Mist - Lumene
12634,Serum,texture,4.6,1989,Nordic C Glow Refresh Hydrating Mist - Lumene
12635,General Moisturizer,age,4.6,4139,Bakuluronic Moisturiser M1 - FaceTheory
12636,General Moisturizer,brightening,4.6,4139,Bakuluronic Moisturiser M1 - FaceTheory
12637,General Moisturizer,large pores,4.6,4139,Bakuluronic Moisturiser M1 - FaceTheory
12638,General Moisturizer,dark spots,4.6,4139,Bakuluronic Moisturiser M1 - FaceTheory
12639,General Moisturizer,texture,4.6,4139,Bakuluronic Moisturiser M1 - FaceTheory
12640,Facial Treatment,age,4.3,54,Radically Rejuvenating Bakuchiol Overnight Treatment - Acure
12641,Facial Treatment,brightening,4.3,54,Radically Rejuvenating Bakuchiol Overnight Treatment - Acure
12642,Facial Treatment,large pores,4.3,54,Radically Rejuvenating Bakuchiol Overnight Treatment - Acure
12643,Facial Treatment,scar healing,4.3,54,Radically Rejuvenating Bakuchiol Overnight Treatment - Acure
12644,Facial Treatment,dark spots,4.3,54,Radically Rejuvenating Bakuchiol Overnight Treatment - Acure
12645,Serum,age,4.0,199,Hyaluron Filler Hydrating Booster - Eucerin
12646,Serum,brightening,4.0,199,Hyaluron Filler Hydrating Booster - Eucerin
12647,Serum,large pores,4.0,199,Hyaluron Filler Hydrating Booster - Eucerin
12648,Serum,dark spots,4.0,199,Hyaluron Filler Hydrating Booster - Eucerin
12649,Serum,texture,4.0,199,Hyaluron Filler Hydrating Booster - Eucerin
12650,General Moisturizer,age,4.7,1130,Stone Crop Hydrating Gel - Eminence Organics
